,contrast,dissimilarity,homogeneity,ASM,energy,correlation,SRE,LRE,GLU,RLU,RPC,class
178,693.9724636341224,8.892181336291916,0.8277495000443198,0.46088058403532806,0.6788818630920465,0.7915498556870942,1.44,9065.855,9233.375,11941.154,19.436,0
179,1181.0041065705127,11.618427946252464,0.8077301055300605,0.35702834748862483,0.5975184913361468,0.6470055311815102,1.757,5336.698,7170.131,19890.615,24.926,0
180,1191.1716823841223,11.763475406804734,0.8042622292675986,0.35599449769612185,0.5966527446481092,0.6438646529076661,1.715,5310.571,7139.28,19257.003,25.032,0
181,1033.7591993343194,11.064765162721892,0.8043751838226978,0.36470374125202654,0.6039070634228636,0.6752897305763967,1.682,5667.258,7229.749,18621.516,24.742,0
182,962.6710351947735,10.835621609960555,0.804306209605093,0.37249312488320296,0.610322148445559,0.6906821396707294,1.666,5903.187,7347.132,18093.587,24.345,0
183,881.6184741740633,10.315943971893493,0.813588998911004,0.3839954777444422,0.6196736865031807,0.7093118688029438,1.68,6379.443,7707.187,17510.458,23.198,0
184,840.9779339250493,10.308555226824458,0.8072394859720115,0.38605930488837853,0.6213367081449305,0.7130123367350691,1.619,6350.712,7525.664,17233.642,23.796,0
185,1153.6300542406311,11.894600591715976,0.7923529074698138,0.37031568380725155,0.6085356881952377,0.7401907156953557,1.725,5725.196,7273.571,18908.76,24.514,0
186,1204.4447423570018,12.07867973372781,0.7913527447111216,0.37130319986610183,0.6093465351227508,0.7233377182948613,1.69,5528.223,7089.245,18786.643,25.14,0
187,1239.1454789201186,11.983712401380672,0.7977225744680144,0.37642132879252876,0.6135318482300074,0.7101879812938499,1.7,5604.592,7193.449,18565.988,24.768,0
188,1249.5974944526629,12.085197855029584,0.7946517077519138,0.3770758465145019,0.6140650181491386,0.7009141083874643,1.698,5465.289,6996.977,19232.687,25.494,0
189,1236.4226146449705,12.122750246548325,0.7928614178007872,0.3786020397913176,0.6153064600597963,0.700967550843473,1.678,5579.975,7096.776,18535.511,25.16,0
190,1217.1714743589744,11.899531558185403,0.7995881351722064,0.3840988660813217,0.61975710248558,0.6918689198179641,1.679,5827.481,7301.731,18051.601,24.475,0
191,1137.3800773545365,11.124853611932942,0.8113152298400722,0.39224136491622863,0.6262917570240156,0.6998481300539224,1.68,6295.983,7744.939,16863.913,23.064,0
192,1083.6639392258382,10.676297460552268,0.8175870242393122,0.3972526225126048,0.6302797970049531,0.7058979443201917,1.666,6741.068,8078.31,16017.216,22.139,0
193,1013.421805658284,10.150433000493097,0.8257901829093187,0.40754782318810595,0.6383947236530906,0.7225718653124115,1.673,7048.189,8293.928,15719.679,21.55,0
194,967.6295303254439,9.91041050295858,0.8275691998231374,0.41623683087238633,0.6451641890808776,0.7273366431122132,1.674,7107.343,8230.543,16024.251,21.715,0
195,916.9779339250493,9.576060157790927,0.8324543158443174,0.4249657168713983,0.6518939460306394,0.7332864599229312,1.657,7555.309,8528.328,15210.915,20.976,0
196,878.8894538954635,9.361039201183432,0.8344791999406518,0.4362670575704396,0.6605051533261793,0.7457077106719441,1.633,7938.46,8776.435,14461.394,20.362,0
197,1655.5664755917164,15.09106878698225,0.770670043401699,0.40175674698360786,0.6338428409184786,0.747424697706408,1.993,5549.496,6770.807,26268.485,26.376,0
198,1637.902713572485,15.06868682199211,0.7671144304490929,0.39376521241593515,0.6275071413266428,0.7545548911186545,1.97,5415.19,6597.898,26323.294,27.018,0
199,1621.8847386587775,14.936267258382646,0.7689465849345922,0.3834975007962835,0.6192717503618936,0.761317439191603,1.925,5462.72,6635.592,25129.856,26.864,0
200,1630.8904554980277,15.327739768244573,0.7574456118066566,0.37561308637197793,0.6128728141890273,0.761093031705076,1.902,5285.245,6492.599,25066.818,27.444,0
201,1559.085506040434,15.249060034516766,0.7512232732097629,0.36389551176484136,0.60323752516305,0.7570656041385334,1.866,5112.959,6331.429,25042.509,28.175,0
202,1479.5460428994086,14.771757889546356,0.752628083916739,0.3627865625194208,0.6023176591462521,0.7631713480983858,1.824,5433.666,6720.608,22693.597,26.592,0
203,1448.1800110946745,14.54656681459566,0.7553392799554912,0.36411564050974543,0.6034199536887601,0.7564688595686014,1.781,5212.942,6531.504,22495.248,27.353,0
204,1419.6576214250495,14.111855892504934,0.7629320970574176,0.3686296528762872,0.6071487897346804,0.7371316690790989,1.763,5284.46,6682.583,21426.672,26.688,0
205,1420.3771572978303,14.00893737672584,0.7666071526876183,0.36932123283775453,0.6077180537368908,0.7292540823641585,1.775,5245.131,6647.87,21676.047,26.798,0
206,1424.2423955251481,13.981470352564106,0.7681738732410968,0.36883174127554613,0.6073151910462524,0.7210275149851425,1.755,5200.791,6592.514,21546.439,27.03,0
207,1517.343904092702,14.515809911242599,0.7627500404306173,0.3691524529523038,0.6075791742253053,0.7077624369068282,1.766,5079.283,6412.278,22473.085,27.805,0
208,1508.460806521203,14.441313794378699,0.76494718078157,0.3722241609225796,0.6101017627597708,0.7065083185763015,1.753,5211.361,6544.89,21725.526,27.253,0
209,1508.0250631780073,14.320597571499011,0.7701922713572316,0.3789617394804974,0.615598683787171,0.713572185913767,1.777,5405.514,6691.792,21712.987,26.682,0
210,1398.892666728304,13.57824056952663,0.7765553031526911,0.38943176045738787,0.6240446782541998,0.71647205351586,1.704,5608.758,6844.14,20007.898,26.154,0
211,1371.1471739398419,13.186159393491124,0.7846772475017174,0.3959869150822338,0.6292749121665616,0.7267878437065345,1.717,6027.92,7230.009,19053.705,24.713,0
212,1347.0088603303748,13.275902983234714,0.7789585797975633,0.3926776559958667,0.62663997318705,0.7238345053535692,1.667,6159.001,7290.056,18084.212,24.553,0
213,1264.1670673076924,12.810989891518739,0.7800318238108426,0.39236262065672756,0.6263885540594811,0.7352382283715979,1.637,6332.001,7359.865,17481.077,24.304,0
214,1174.8126001602566,12.24583179240631,0.784784969966646,0.39624204464547963,0.6294775966191963,0.7419051262777818,1.63,6372.175,7325.943,17425.289,24.391,0
215,1109.1624599358975,11.915695882642998,0.7875416397769985,0.40710005216238365,0.6380439265147688,0.7556529562484597,1.642,6645.958,7469.743,17341.541,23.929,0
216,1010.9528399285009,11.392820821005913,0.7935349315239681,0.4174637173852618,0.6461143222257666,0.7542161851989974,1.615,6851.311,7501.585,17058.637,23.846,0
217,944.7627588757396,10.922398915187376,0.8001561584350687,0.43222725435862613,0.6574399245243828,0.7626541713661749,1.602,7145.958,7641.527,16630.273,23.402,0
218,866.266626602564,10.329527243589745,0.8103562663607643,0.4462715748312699,0.6680356089545451,0.7684643714758271,1.588,7636.441,7930.231,15940.791,22.541,0
219,1069.2855723002956,12.727494760848124,0.7635188712272165,0.3060461361397873,0.5532143672572029,0.7361679608352703,1.691,4006.675,6051.981,22939.615,29.529,0
220,1050.1761741863907,12.469535872781062,0.7706041170950727,0.3131556580322482,0.5596031254668331,0.7418874412176087,1.703,4108.132,6159.378,22626.492,28.983,0
221,850.6167021079882,10.663376787475347,0.7961044243890941,0.3537078470444894,0.594733425195263,0.7370400245526123,1.61,5204.894,7029.726,18409.688,25.452,0
